（保真）兴华街汉江路 二七万达隔壁 多层一楼精装带院大三房	 3室2厅	 118m²	 低层(共6层)	 2001	 金汇花园	 二七-长江路-兴华南街101号	 近学校交通便利繁华地段	 155	 13136	 https://pic1.ajkimg.com/display/hj/8466ca3f740076c6996b09172ddedd15/240x180c.jpg?t=1
康桥悦岛满二精装小三房，业主急售！	 3室2厅	 93m²	 中层(共31层)	 2016	 康桥悦岛	 二七-二七周边-碧云路	 	 140	 15054	 https://pic1.ajkimg.com/display/hj/2a658b6e00ecd7e7558690ff93122e8d/240x180c.jpg?t=1
大学路地铁口升龙天玺90平朝南双气毛坯小三房 钥匙房随时看	 3室1厅	 92m²	 中层(共31层)	 2015	 升龙天玺	 二七-大学路-大学路	 南北通透	 125	 13514	 https://pic1.ajkimg.com/display/hj/78bdc587ed36ad5eb1a25a353a545062/240x180c.jpg?t=1
地铁口，均价一万，二楼双气，业主急售，看房方便	 2室1厅	 64m²	 低层(共7层)	 1990	 祥云路8号院	 二七-碧云路-祥云路8号	 南北通透	 65	 10156	 https://pic1.ajkimg.com/display/hj/56c4612ffabd05d4ecf4ba2414c2d229/240x180c.jpg?t=1
汝河路小学隔壁商专家属院一楼三室两厅，双气，交通便利。采光好	 3室2厅	 82m²	 低层(共7层)	 1995	 河南省商专家属院	 二七-嵩山路-淮河东路56号	 安全性高繁华地段品质小区	 123	 14967	 https://pic1.ajkimg.com/display/hj/11428f065e688191eb60ae1a0dbbabbc/240x180c.jpg?t=1
地铁口 绿地滨湖国际城100万买三房业主诚心出售	 3室1厅	 86m²	 中层(共32层)	 2017	 绿地滨湖国际城	 二七-二七周边-大学南路	 素质住户安全性高繁华地段	 100	 11628	 https://pic1.ajkimg.com/display/hj/77c4b3f23465f3434406825a1cf9e55d/240x180c.jpg?t=1
精装修3室 地铁口 升龙城8号院 中间楼层 诚心出售 随时看	 3室2厅	 87m²	 高层(共32层)	 2015	 升龙城8号院	 二七-嵩山路-兴华南街	 	 168	 19117	 https://pic1.ajkimg.com/display/hj/577eff23c7eb8cc177fb76367aefbbcc/240x180c.jpg?t=1
急售 亚新橄榄城精装两室 地市场价10万急售 楼层好户型得劲	 2室2厅	 89m²	 中层(共34层)	 2013	 中联创橄榄城五号院	 二七-连云路-连云路	 	 128	 14251	 https://pic1.ajkimg.com/display/hj/a1617a718012eed06463484d8c462981/240x180c.jpg?t=1
河医 门口的家 超值大三房 精美装修 带地下室 南北通透	 3室2厅	 108m²	 低层(共6层)	 2005	 鑫苑都市领地	 二七-河医片-王立砦北街18号	 近地铁	 216	 20000	 https://pic1.ajkimg.com/display/hj/dd4a95a0cf4794189e2e1863d445addb/240x180c.jpg?t=1
急售！河医旁，2楼三居室，首付十几万，均价1万，环境优美，值	 3室1厅	 82m²	 低层(共7层)	 1998	 金沙小区	 二七-碧云路-金水路49号	 近学校	 83	 10122	 https://pic1.ajkimg.com/display/hj/54cb5c3404cae51bc4385d4144aa00ef/240x180c.jpg?t=1
保真 升龙国际中心89平3房2厅1卫双气精装两卧朝南客厅朝南	 3室2厅	 90m²	 高层(共31层)	 2010	 升龙国际中心B区	 二七-升龙国际-政通路66号	 近地铁配套成熟环境优美	 158	 17376	 https://pic1.ajkimg.com/display/hj/1a2efced1513e69f467ff340479b51fa/240x180c.jpg?t=1
鑫苑现代城，精装低楼层三房，低于市场价急售，看房方便	 3室2厅	 141m²	 低层(共32层)	 2010	 鑫苑现代城	 二七-京广路-庆丰街	 近地铁近学校主卧朝南	 310	 21876	 https://pic1.ajkimg.com/display/hj/b7917d5c3c7b131c1943bb742ff54930/240x180c.jpg?t=1
业主诚心出售，采光好，绿化佳，小区环境优美	 2室1厅	 80m²	 中层(共33层)	 2015	 锦绣山河玉华园	 二七-二七周边-南彩路	 两房朝南安全性高品质小区	 107	 13241	 https://pic1.ajkimg.com/display/hj/e861e0a913effd5f4ebe5f9b818baa3c/240x180c.jpg?t=1
亚星悦都，双气两房，上兴华小学，五号线旁，业主急卖，急卖	 2室2厅	 82m²	 高层(共32层)	 2013	 亚星盛世悦都	 二七-嵩山路-郑密路	 配套成熟交通便利品质小区	 125	 15144	 https://pic1.ajkimg.com/display/hj/94575145a57493adc669b92c7a40556e/240x180c.jpg?t=1
首付5000千 贱卖 爱德花园 2010年一室一厅停车方便！	 1室1厅	 40m²	 低层(共6层)	 2010	 爱德花园	 二七-铭功路-西陈庄前街94号	 近地铁配套成熟繁华地段	 39.2	 9800	 https://pic1.ajkimg.com/display/hj/b3e5f986c0a5951cf0eddc9b59a1331d/240x180c.jpg?t=1
锦华小区，多层2楼，南北通透3室2厅2卫，房东急售，看房方便	 3室2厅	 128m²	 低层(共7层)	 2002	 锦华小区	 二七-嵩山路-兴华南街133号	 	 138	 10723	 https://pic1.ajkimg.com/display/hj/e39fa877b7d9d41ae0ebbf102b5eb377/240x180c.jpg?t=1
南三环 有本满二 近名校简装纯南两居观景楼层 望江居随时看房	 2室1厅	 89m²	 高层(共33层)	 2017	 亚星金运外滩	 二七-嵩山南路-南三环,近工人路	 配套成熟环境优美品质小区	 110	 12360	 https://pic1.ajkimg.com/display/hj/f7ca2cb855e4bc19fb99cf0396bc26bb/240x180c.jpg?t=1
响水湾 精装双气大三房全明户型小区环境优美 首付八万业主急卖	 3室2厅	 98m²	 低层(共7层)	 2008	 响水湾	 二七-铭功路-沿河路6号	 近地铁次新小区交通便利	 104	 10516	 https://pic1.ajkimg.com/display/hj/0d51668e74503c960bdce0a63498ce1b/240x180c.jpg?t=1
运河旁首付10万，绿地大盘，通透3房单价11800起，送装修	 3室2厅	 89m²	 中层(共31层)	 2019	 绿地城	 二七-嵩山南路-郑密路,近南三环	 新房房源客厅朝南靠近花园	 99	 11124	 https://pic1.ajkimg.com/display/hj/9007eb1c5db43a4c044b76cad8e62ea3/240x180c.jpg?t=1
橄榄城柏林印象 双气2室2厅 业主刚降价5万 业主换房急售	 2室2厅	 65m²	 低层(共16层)	 2010	 橄榄城柏林印象	 二七-连云路-碧云路99号	 	 100	 15385	 https://pic1.ajkimg.com/display/hj/e618d3c76e289d4927b99cedf5b91854/240x180c.jpg?t=1
有本 万科三室 两厅一卫 诚心出售 诚心 出售 欢迎来访	 3室2厅	 90m²	 低层(共34层)	 2015	 万科大都会	 二七-大学南路-大学南路,近南四环	 近地铁配套成熟品质小区	 110	 12222	 https://pic1.ajkimg.com/display/hj/ab5f36f325aacf307537a7e758941a69/240x180c.jpg?t=1
11年精装刚需2房，首付8万，万象城对面，交通便利可停车，急	 2室1厅	 83m²	 低层(共31层)	 2011	 汇港新城	 二七-铭功路-解放路	 近地铁两房朝南拎包入住	 106	 12771	 https://pic1.ajkimg.com/display/hj/fa3e759b23710f92e1e481b67f7e9679/240x180c.jpg?t=1
康桥金域上郡1号院，出售85平精装两房，朝南户型，双气拎包入	 2室2厅	 85m²	 中层(共34层)	 2012	 康桥金域上郡1号院	 二七-大学路-汝河路勤劳街西南角	 	 165	 19412	 https://pic1.ajkimg.com/display/hj/b1fdfa639717ade0d7780da308ca027e/240x180c.jpg?t=1
5号地铁线二七万达87平朝南两房，只卖142	 2室2厅	 87m²	 低层(共31层)	 2013	 二七万达3号院	 二七-淮河路-人和路	 	 142	 16322	 https://pic1.ajkimg.com/display/hj/ce681d7e48f8666505560ddd22186d86/240x180c.jpg?t=1
亚星盛世雅居 丹尼斯旁 精装两居 业主急售 看房方便	 2室2厅	 87m²	 低层(共34层)	 2017	 亚星盛世雅居	 二七-长江路-淮南街	 环境优美品质小区	 120	 13754	 https://pic1.ajkimg.com/display/hj/f0ee6d1edb518ffa9fc2ec8e59a0b157/240x180c.jpg?t=1
二七金街 大上海城商铺 10到60平 均价2万 带租约	 1室1厅	 81m²	 低层(共6层)	 2016	 华润悦府	 二七-碧云路-铭功路	 近地铁新房房源	 160	 19753	 https://pic1.ajkimg.com/display/hj/fcf4ff37a74bfecd408ea113df06d279/240x180c.jpg?t=1
玉华园锦绣山河 精装修90万！ 业主包税103万！ 看房请连	 2室1厅	 80m²	 低层(共33层)	 2015	 锦绣山河玉华园	 二七-二七周边-南彩路	 环境优美繁华地段品质小区	 90	 11250	 https://pic1.ajkimg.com/display/hj/dae566d9c367ee7c290b12f2d02a3ee6/240x180c.jpg?t=1
玉晖园南北通透两房，满两年，有房本，业主诚心出售	 2室2厅	 89m²	 中层(共33层)	 2015	 锦绣山河玉晖园	 二七-二七周边-嵩山南路	 南北通透次新小区安全性高	 113	 12697	 https://pic1.ajkimg.com/display/hj/0e906bca3ec245d45f969be8c50ed2c9/240x180c.jpg?t=1
南三环大学南路 泰宏建业国际城 83平两居 双地T 南北通透	 2室2厅	 83m²	 中层(共30层)	 2018	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 新房房源南北通透	 108	 13012	 https://pic1.ajkimg.com/display/hj/979e7b8c3cf95063b511b8ee538cb2a6/240x180c.jpg?t=1
双地铁口亚星盛世家园四房豪华装修，一楼带120平花园，急售！	 4室2厅	 157m²	 低层(共6层)	 2006	 亚星盛世家园	 二七-兴华南街-长江中路128号	 近学校	 190	 12102	 https://pic1.ajkimg.com/display/hj/403bf313fa0b7061bc7d3f4ff1e111b5/240x180c.jpg?t=1
航海路大学路，五号线地铁口，精装多层2楼两房	 2室1厅	 90m²	 低层(共7层)	 2002	 都市家苑	 二七-大学路-建云路	 近地铁配套成熟交通便利	 108	 12000	 https://pic1.ajkimg.com/display/hj/06f2cc8f13fda369307845e7fb7c4280/240x180c.jpg?t=1
航海路嵩山路建强小区，首付25万，南北通透2房可改3房有钥匙	 2室2厅	 93m²	 低层(共6层)	 2001	 建强公寓	 二七-淮河路-兴华南街	 南北通透拎包入住	 115	 12366	 https://pic1.ajkimg.com/display/hj/bbd5007b7173c1e1b12cbe88fc2a5bb6/240x180c.jpg?t=1
烫金一环 真图实价 年纪轻轻 两房一厅 万象城旁汇港新城	 2室1厅	 66m²	 中层(共30层)	 2010	 汇港新城	 二七-铭功路-解放路	 近地铁	 95.5	 14470	 https://pic1.ajkimg.com/display/hj/807890955040bf9e045587df230cb0a3/240x180c.jpg?t=1
亚星盛世郦都大两房精装修急售 看图即知好房子不等人	 2室2厅	 93m²	 中层(共29层)	 2013	 亚星盛世郦都	 二七-嵩山路-郑密路	 	 138.8	 14904	 https://pic1.ajkimg.com/display/hj/48fbdf218146298560685dce4d929fb1/240x180c.jpg?t=1
（官网首推证认）省实验小学内部团购*走过不能错过鑫苑名城	 3室2厅	 114m²	 中层(共32层)	 2016	 鑫苑名城	 二七-嵩山路-嵩山南路	 新房房源近地铁配套成熟	 136	 11899	 https://pic1.ajkimg.com/display/hj/d4edc022de094d026312bb11b145ef1e/240x180c.jpg?t=1
嵩山路招商天地华府 南北通透 小三房全天采光 密码锁 诚售	 3室1厅	 89m²	 中层(共34层)	 2017	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 配套成熟交通便利品质小区	 108	 12135	 https://pic1.ajkimg.com/display/hj/2d9c78b050f7fb4382687fb100f5a862/240x180c.jpg?t=1
（保真）政通路嵩山路 出门地铁口 双气 满5唯一 随时看房	 3室2厅	 89m²	 中层(共21层)	 2012	 兰德喜多家	 二七-嵩山路-嵩山南路190号	 近地铁配套成熟品质小区	 145	 16179	 https://pic1.ajkimg.com/display/hj/f70ea7ef01bf963cf37c8c0096daee7f/240x180c.jpg?t=1
急售 双地铁口 低首付13万 嵩山南路 鑫苑开发 上实验小学	 2室1厅	 79m²	 低层(共33层)	 2018	 鑫苑名城	 二七-嵩山路-嵩山南路	 全南户型房型正品质小区	 91	 11519	 https://pic1.ajkimg.com/display/hj/1062d6468dc3e57227ac364e0c635fd8/240x180c.jpg?t=1
泰宏建业 79平 双气 住宅 88万 单价11000每平方	 2室2厅	 79m²	 高层(共33层)	 2018	 泰宏建业国际城	 二七-二七周边-大学南路	 房型正环境优美品质小区	 88	 11139	 https://pic1.ajkimg.com/display/hj/c8797ea0dcb4a34ace762c73967f1e91/240x180c.jpg?t=1
金域上郡豪华装修3房，业主诚心出售！	 3室2厅	 139m²	 低层(共34层)	 2010	 康桥金域上郡1号院	 二七-大学路-汝河路勤劳街西南角	 配套成熟安全性高品质小区	 312	 22446	 https://pic1.ajkimg.com/display/hj/eb1caa224f2f74de8531be2969ac5a7f/240x180c.jpg?t=1
汝河路嵩山路口 康桥溪山御府 朝南两居看房方便 即买即住	 2室2厅	 88m²	 中层(共34层)	 2012	 康桥溪山御府	 二七-嵩山路-嵩山南路	 近地铁素质住户安全性高	 188	 21339	 https://pic1.ajkimg.com/display/hj/30d5c6126ce6b3700b6b5dd019b6494e/240x180c.jpg?t=1
郑大东生活区，年代新可贷款，双气拎包入住，市中心地铁口	 3室2厅	 90m²	 高层(共7层)	 1999	 郑州大学东生活区	 二七-河医片-大学北路26号	 近地铁素质住户低密度	 129.5	 14389	 https://pic1.ajkimg.com/display/hj/ec8804c6d1897c1ffb078941517dd7ca/240x180c.jpg?t=1
（保 真）嵩山路汝河路 康桥溪山御府 89平两房 真照片	 2室2厅	 88m²	 高层(共34层)	 2012	 康桥溪山御府	 二七-嵩山路-嵩山南路	 近地铁繁华地段品质小区	 190	 21564	 https://pic1.ajkimg.com/display/hj/2751ea233e1395a5146fc50c8bd694da/240x180c.jpg?t=1
电梯洋房 橄榄城柏林印象 双气2室2厅 南北通透 业主诚售	 2室2厅	 82m²	 中层(共9层)	 2011	 橄榄城柏林印象	 二七-连云路-碧云路99号	 地暖素质住户安全性高	 125	 15244	 https://pic1.ajkimg.com/display/hj/1762df11b48fb311e302fa258d8834e7/240x180c.jpg?t=1
急售！新出优.质房源！*一套！观景楼层，人车分流，央企招商	 3室2厅	 122m²	 高层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 配套成熟环境优美品质小区	 140	 11475	 https://pic1.ajkimg.com/display/hj/51a8eefe6f9d4d8770eae70a3336f0ae/240x180c.jpg?t=1
满五唯一，旭辉家苑，两卧朝南，精装双气采光好，业主诚售	 2室2厅	 89m²	 高层(共27层)	 2012	 旭辉佳苑	 二七-嵩山路-嵩山南路266号	 配套成熟交通便利繁华地段	 130	 14566	 https://pic1.ajkimg.com/display/hj/1a7e50bd9c3f2f9ead1892ed7950b6cf/240x180c.jpg?t=1
京广路旁 首付15万 精装两房 客厅带阳台 全明户型 送全部	 2室2厅	 85m²	 高层(共11层)	 2012	 联合雅园	 二七-大学路-南屏路98号	 厅带阳台近地铁次新小区	 103	 12088	 https://pic1.ajkimg.com/display/hj/ab4c6b1f7aa35bb55b3ce333df72c04f/240x180c.jpg?t=1
南三环 大学路 鑫苑开发 经典南北通透小三房 送面积看房随时	 3室2厅	 115m²	 中层(共32层)	 2016	 鑫苑名城	 二七-嵩山路-嵩山南路	 近地铁配套成熟环境优美	 136	 11826	 https://pic1.ajkimg.com/display/hj/16bd0d00a91eb9b91e8b81549b8b86cd/240x180c.jpg?t=1
黄科大旁 橄榄城伍号院南北通透两房双气高档社区 诚心卖有钥匙	 2室2厅	 89m²	 高层(共26层)	 2014	 中联创橄榄城五号院	 二七-连云路-连云路	 近地铁环境优美交通便利	 130	 14607	 https://pic1.ajkimg.com/display/hj/6192ef80257e0c981e819a8256b88a06/240x180c.jpg?t=1
嵩山南路 锦绣山河玉华园精装三室 看房提前联系	 3室2厅	 123m²	 低层(共33层)	 2015	 锦绣山河玉华园	 二七-二七周边-南彩路	 环境优美交通便利品质小区	 156	 12683	 https://pic1.ajkimg.com/display/hj/d4a9f0f0f21ea39726bb235fade663a6/240x180c.jpg?t=1
98万包税！捡漏！捡漏！白菜价！错过再无！锦绣家园商品房	 3室1厅	 89m²	 高层(共32层)	 2017	 锦绣山河	 二七-嵩山南路-南彩路,近嵩山南路	 配套成熟环境优美品质小区	 98	 11011	 https://pic1.ajkimg.com/display/hj/615fd417e1ff2e288553960b868eb055/240x180c.jpg?t=1
华润悦府 一号楼精装两房 业主出10万差额税 不容错过	 2室2厅	 89m²	 中层(共52层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁安全性高繁华地段	 185	 20787	 https://pic1.ajkimg.com/display/hj/6b8a286388d04395e02d6894a6d64df9/240x180c.jpg?t=1
运河旁 公园旁 一梯一户 南北通透 君悦府 内购价 首付分期	 3室2厅	 120m²	 中层(共18层)	 2017	 昌建君悦府	 二七-华中片-南四环	 	 150	 12500	 https://pic1.ajkimg.com/display/hj/ea7373156a8b935614af32e83263dfa9/240x180c.jpg?t=1
精装环保材料楼下省实验业主诚信出售看房随时	 3室2厅	 89m²	 低层(共33层)	 2015	 鑫苑名城	 二七-嵩山路-嵩山南路	 素质住户安全性高繁华地段	 110	 12360	 https://pic1.ajkimg.com/display/hj/b584213e8fdbc870974fe2ff702aa6c5/240x180c.jpg?t=1
多层二楼 精装修大两房 南北通透，南三环碧云路，房东诚售。	 2室2厅	 78m²	 低层(共6层)	 2012	 橄榄城柏林印象	 二七-连云路-碧云路99号	 南北通透环境优美	 125	 15871	 https://pic1.ajkimg.com/display/hj/64b994863208cfa771463692668d9f9a/240x180c.jpg?t=1
央企招商大三房 买房送车位 只要153万 单价11000	 3室2厅	 122m²	 中层(共27层)	 2018	 招商天地华府	 二七-嵩山路-嵩山南路,近南四环	 近地铁素质住户品质小区	 140	 11475	 https://pic1.ajkimg.com/display/hj/654a66b8b0bd90fd5f58411015bef8cd/240x180c.jpg?t=1
（优）南三环绿地城，央企，精装修交付，首付可分期，车接车送	 3室2厅	 89m²	 中层(共18层)	 2016	 绿地城	 二七-嵩山南路-郑密路,近南三环	 新房房源全南户型近地铁	 106	 11910	 https://pic1.ajkimg.com/display/hj/868da157fd59731ebf058c48a100bed3/240x180c.jpg?t=1
五号线地铁口 人车分流社区 精装小三室 婚房装修	 3室2厅	 90m²	 中层(共33层)	 2015	 升龙城六号院	 二七-嵩山路-政通路	 安全性高繁华地段品质小区	 168	 18549	 https://pic1.ajkimg.com/display/hj/f427bdda8a671c1145b4e3e0fc460417/240x180c.jpg?t=1
升龙国际商圈升龙国际139平南北通透大三房，现在只要225万	 3室2厅	 139m²	 高层(共30层)	 2010	 升龙国际中心B区	 二七-升龙国际-政通路66号	 南北通透	 225	 16187	 https://pic1.ajkimg.com/display/hj/d18cc8bef582cc1fc12246f0fe823f07/240x180c.jpg?t=1
四中学校 丹尼斯正对面 一附院片区 看房有钥匙 朝南通透两房	 2室1厅	 94m²	 中层(共34层)	 2012	 香榭丽舍	 二七-碧云路-嵩山北路59号	 近地铁安全性高繁华地段	 150	 15957	 https://pic1.ajkimg.com/display/hj/f2f7c5c4e73ecf9182a9fc9819c94491/240x180c.jpg?t=1
南三环 康桥美棠 宜居南北通透小三房 稀 缺户型	 3室2厅	 89m²	 高层(共28层)	 2014	 康桥悦岛	 二七-二七周边-碧云路	 	 140	 15564	 https://pic1.ajkimg.com/display/hj/f2303c7a64d6759a0aab0e2fa5e1df0f/240x180c.jpg?t=1
首付15万 精装双气次新房大两房 二七万达旁 自住从未出租过	 2室2厅	 94m²	 高层(共28层)	 2012	 芙蓉花苑	 二七-长江路-行云路126号	 南北通透配套成熟次新小区	 115	 12234	 https://pic1.ajkimg.com/display/hj/82c1003e2cf5816631162c10def6785f/240x180c.jpg?t=1
地铁5号线 升龙国际72平110万朝南双气两房 上政通路小学	 2室1厅	 70m²	 高层(共31层)	 2010	 升龙国际中心A区	 二七-淮河路-大学路	 近学校南北通透繁华地段	 110	 15714	 https://pic1.ajkimg.com/display/hj/f88f34771a8e6d005820e67871d5e4ee/240x180c.jpg?t=1
南三环 康桥悦岛 品质小区 婚房装修 包税 家电全送 诚心卖	 2室2厅	 82m²	 低层(共24层)	 2015	 康桥悦岛	 二七-二七周边-碧云路	 南北通透送家电品质小区	 132	 16098	 https://pic1.ajkimg.com/display/hj/68ee5cf583a13b1e4158ef394fdad3b6/240x180c.jpg?t=1
用钱急售 20万装修全送 家具家电全送 华润悦府 朝南一房	 1室2厅	 83m²	 中层(共54层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁交通便利繁华地段	 145	 17470	 https://pic1.ajkimg.com/display/hj/4ca6beab539ced95b2852e7e82d8f8e9/240x180c.jpg?t=1
有钥匙 航海路多层二楼 看中房子价位还能在小刀 双气地铁口	 3室2厅	 124m²	 低层(共7层)	 2005	 中铁苑	 二七-华中片-新圃西街18号	 近地铁繁华地段品质小区	 165	 13306	 https://pic1.ajkimg.com/display/hj/cdc3a60ce2b737ddaafd930b09797a0d/240x180c.jpg?t=1
房东亏10万转让，大学路南四环，万科大都会，精装双卫三房	 3室2厅	 125m²	 低层(共32层)	 2013	 万科大都会	 二七-大学南路-大学南路,近南四环	 新房房源次新小区安全性高	 145	 11600	 https://pic1.ajkimg.com/display/hj/1829fbba775ab3e383867a9fc628580e/240x180c.jpg?t=1
鑫苑名城，地铁口，首付3万，精装交房,团购立减，免费看房车	 1室1厅	 24m²	 低层(共22层)	 2018	 鑫苑名城(商住楼)	 二七-二七周边-蒿山南路,近南三环	 新房房源近地铁繁华地段	 22	 9167	 https://pic1.ajkimg.com/display/hj/119dcd855ef480d81e84aa6bc8dcd31c/240x180c.jpg?t=1
（保真）绿云小区南北通透三室，双气小区中心位置划片政通路小学	 3室2厅	 121m²	 高层(共7层)	 1998	 绿云小区平湖里	 二七-淮河路-淮南街16号	 南北通透配套成熟环境优美	 145	 11983	 https://pic1.ajkimg.com/display/hj/b0022067b258c3614bc6ac1d82892488/240x180c.jpg?t=1
大学路南三环 省实验小学 南北通透三房 送10平面积看房随时	 3室2厅	 115m²	 中层(共32层)	 2016	 鑫苑名城	 二七-嵩山路-嵩山南路	 南北通透环境优美	 136	 11826	 https://pic1.ajkimg.com/display/hj/a30a74599b2f944fddfcc43e853225fd/240x180c.jpg?t=1
南三环 碧云路 青秀佳苑两梯四户 精装三房送20万装修 满五	 3室2厅	 121m²	 高层(共18层)	 2013	 青秀佳苑	 二七-碧云路-碧云路	 配套成熟交通便利低密度	 148	 12231	 https://pic1.ajkimg.com/display/hj/1cf42b6d8af2a68727bd30ef4bb0c817/240x180c.jpg?t=1
（保真）嵩山路政通路 出门地铁口 2梯4户 实际面积大 急售	 3室2厅	 89m²	 高层(共18层)	 2011	 兰德喜多家	 二七-嵩山路-嵩山南路190号	 近地铁配套成熟品质小区	 143.5	 15964	 https://pic1.ajkimg.com/display/hj/e03eb4172d4fab43180fdc4ca1b7478e/240x180c.jpg?t=1
河医旁 1.5号线双地铁 四中学 区 送50万奢装 满五急售	 3室2厅	 138m²	 高层(共31层)	 2010	 香榭丽舍	 二七-碧云路-嵩山北路59号	 近地铁素质住户品质小区	 240	 17391	 https://pic1.ajkimg.com/display/hj/e2ddae6955ccf29c7b910b6ed5fc9a88/240x180c.jpg?t=1
89平全明边户两房 华润悦府 统一装修 进口材料 管家式服务	 2室2厅	 89m²	 高层(共52层)	 2014	 华润悦府	 二七-碧云路-铭功路	 近地铁新房房源素质住户	 185	 20787	 https://pic1.ajkimg.com/display/hj/0f1a678159c4a57c42510ae545d7f521/240x180c.jpg?t=1
火车站地铁口 鑫苑现代城 精装纯南两房 家具家电全送 采光足	 2室2厅	 81m²	 高层(共32层)	 2012	 鑫苑现代城	 二七-京广路-庆丰街	 近地铁近学校两房朝南	 175	 21605	 https://pic1.ajkimg.com/display/hj/75eaf0f87df34eca60e5bce07d8013f9/240x180c.jpg?t=1
升龙国际 小三房 朝南户型 业主现在降价急售只需163万！	 3室2厅	 89m²	 中层(共32层)	 2012	 升龙国际中心C区	 二七-政通路-大学中路	 安全性高繁华地段品质小区	 163	 18315	 https://pic1.ajkimg.com/display/hj/5a54660e089f444c930f74b882027ec8/240x180c.jpg?t=1
大学路南三环 紧邻二七地标 双气 均价12500	 3室2厅	 88m²	 中层(共30层)	 2018	 盛润运河城	 二七-二七周边-大学南路	 南北通透环境优美	 106	 12045	 https://pic1.ajkimg.com/display/hj/166a2e7919ae9fc0d0d6def24553fac9/240x180c.jpg?t=1
金运外滩大四房 南北通透楼层好 户型方正有本有钥匙 看房方便	 4室2厅	 138m²	 中层(共34层)	 2017	 亚星金运外滩	 二七-嵩山南路-南三环,近工人路	 交通便利繁华地段品质小区	 165	 11957	 https://pic1.ajkimg.com/display/hj/7cff4a716b86e4c5055e21a309584949/240x180c.jpg?t=1
人民公园旁 响水湾小区 精装电梯房 看房方便 随时过户 急售	 3室2厅	 110m²	 中层(共11层)	 2006	 响水湾	 二七-铭功路-沿河路6号	 近地铁繁华地段品质小区	 158	 14364	 https://pic1.ajkimg.com/display/hj/8fd7343377d1f794c9f2a62886a71963/240x180c.jpg?t=1
鼎鑫苑 嵩山路五号线地铁口318米 稀1楼 随时看房有钥匙	 2室1厅	 81m²	 低层(共7层)	 2004	 鼎鑫苑	 二七-兴华南街-郑密路25号	 两房朝南近入口品质小区	 103	 12716	 https://pic1.ajkimg.com/display/hj/6085c23607ef0b94a2058a16e8ccb4ed/240x180c.jpg?t=1
阳光充裕小三室 无遮拦 精装修 带车位146 车位原价卖	 3室2厅	 89m²	 高层(共29层)	 2015	 泰宏建业国际城12号院	 二七-二七周边-杏贾路,近大学南路	 新房房源环境优美素质住户	 133	 14944	 https://pic1.ajkimg.com/display/hj/25627dfca926a260e41f1c26b897ad48/240x180c.jpg?t=1
郑州外国语中学旁 锦绣山河玉华园 满五满五 精装两房 急售急	 2室1厅	 80m²	 高层(共33层)	 2014	 锦绣山河玉华园	 二七-二七周边-南彩路	 南北通透配套成熟品质小区	 120	 15000	 https://pic1.ajkimg.com/display/hj/5ffd3b12b6fb2c68e5bd2c7fad3d3b57/240x180c.jpg?t=1
隆福国际 南北通透两室两厅 精装双气 业主诚心出售 看房方便	 2室2厅	 92m²	 中层(共32层)	 2010	 隆福国际	 二七-庆丰街-陇海中路28号	 近地铁近学校配套成熟	 163	 17717	 https://pic1.ajkimg.com/display/hj/3777a560dc0be94d8da52a5322d88df6/240x180c.jpg?t=1
连云路，橄榄城伍号院，通透2室，采光无遮挡，业主诚心出售	 2室2厅	 89m²	 高层(共26层)	 2014	 中联创橄榄城五号院	 二七-连云路-连云路	 新房房源配套成熟交通便利	 133	 14944	 https://pic1.ajkimg.com/display/hj/ec6676b41e00d9d4233095b583ec3766/240x180c.jpg?t=1
南三环碧云路青秀佳苑B区大两房，业主诚心出售，看房方便有钥匙	 2室2厅	 87m²	 中层(共16层)	 2012	 青秀佳苑	 二七-碧云路-碧云路	 交通便利素质住户繁华地段	 110	 12644	 https://pic1.ajkimg.com/display/hj/541150d7b9b3317b820fab7360f7c6d3/240x180c.jpg?t=1
精装修一万二一平！南北通透双卫四房，观景楼层，玉晖园	 4室2厅	 126m²	 中层(共32层)	 2018	 锦绣山河玉晖园	 二七-二七周边-嵩山南路	 配套成熟环境优美品质小区	 152	 12063	 https://pic1.ajkimg.com/display/hj/f9290b62a7617376e5ae8cefa0e72442/240x180c.jpg?t=1
黄科大旁 橄榄城五号院 精装两房 双气通透 诚心急售 楼层好	 2室2厅	 88m²	 高层(共26层)	 2014	 中联创橄榄城五号院	 二七-连云路-连云路	 配套成熟品质小区	 127	 14283	 https://pic1.ajkimg.com/display/hj/7ce1812445806dd2b098d9b754e604eb/240x180c.jpg?t=1
长江路行云路芙蓉花苑2房 南北通透 精装修 拎包入住	 2室2厅	 93m²	 高层(共26层)	 2013	 芙蓉花苑	 二七-长江路-行云路126号	 主卧朝南中国风繁华地段	 116	 12361	 https://pic1.ajkimg.com/display/hj/1bb557d0e0f097aafb0ea7b6f7ea5348/240x180c.jpg?t=1
